playerId,player,college,category,statType,stat
4428345,Tyrice Richie,Northern Illinois,puntReturns,LONG,23
4429067,Clark Phillips III,Utah,interceptions,YDS,54
4705124,Errington Truesdell,Vanderbilt,defensive,TD,0
4686031,Gharin Stansbury,Arizona State,defensive,PD,0
4401311,Devin Maddox,Toledo,receiving,LONG,84
4427290,Keonte Glinton,Wyoming,defensive,SOLO,9
4248065,Isaiah Wingfield,Wake Forest,defensive,TFL,0
4373382,DeJuan Ellis,Maryland,kickReturns,YDS,56
4567149,KJ Jefferson,Arkansas,fumbles,REC,0
4242165,Blake Mazza,SMU,kicking,PCT,0.75
4611524,Jasiyah Robinson,East Carolina,defensive,TOT,2
4039101,Adam Luehrman,Ohio,defensive,TFL,0
4361272,Andrew Leota,Auburn,defensive,TFL,10
4429430,Andrew Coker,TCU,receiving,YDS,0
4683666,Zamar Wise,UMass,passing,YPA,2.4
4431421,Ashton Stredick,California,rushing,LONG,8
4428211,Nathaniel Peat,Stanford,receiving,LONG,19
4576298,Keegan Wilburn,Ohio,defensive,TD,0
4427514,Aric Horne,Iowa State,interceptions,INT,1
4242452,Solon Page III,Tennessee,interceptions,TD,1
4693825,Dalton King,Air Force,receiving,YPR,13
4430689,Dominic Richardson,Oklahoma State,receiving,REC,7
4428025,Kris Mitchell,Florida International,receiving,TD,1
4034643,Reginald Stubblefield,Kansas State,defensive,SACKS,1
4433968,Byron Cardwell,Oregon,defensive,SACKS,0
4426815,Mike Brown-Stephens,Minnesota,receiving,REC,23
4372567,Travian Blaylock,Wisconsin,defensive,QB HUR,0
4426564,Darren Anders,Bowling Green,puntReturns,AVG,8
4241607,Trevor Price,Nevada,defensive,QB HUR,0
4241556,Levi Lewis,Louisiana,passing,INT,4
4612452,Waisale Muavesi,UNLV,defensive,QB HUR,0
4695600,Bryson Barnes,Utah,passing,YPA,11.5
4241411,Malcolm Rodriguez,Oklahoma State,interceptions,INT,1
4241350,Jahron McPherson,Kansas State,defensive,TOT,46
4429083,Darius Boone,Eastern Michigan,defensive,TOT,3
4687533,Jaylen Lane,UNLV,defensive,SACKS,0
4360282,Drake Stoops,Oklahoma,receiving,YDS,191
4056052,Armani Rogers,Ohio,rushing,YDS,552
4242165,Blake Mazza,SMU,kicking,LONG,47
4613009,Buck Coors,Wyoming,defensive,PD,0
4373797,Jalen Moy,Army,defensive,TD,0
4694149,Walker Eget,San José State,passing,YDS,8
4690035,Carloss Crawford,Troy,defensive,SACKS,0
4575538,Tyler Crowe,Boise State,rushing,LONG,16
4433880,Jontavis Robertson,Duke,receiving,REC,17
4602968,Nate Hampton,Liberty,rushing,YPC,7.5
4379779,Michael Taylor,Ohio,defensive,SACKS,1
4426926,Demani Richardson,Texas A&M,defensive,PD,3
4575447,Cayden Camper,Colorado State,kicking,LONG,53
4258196,Hunter Reynolds,Utah State,defensive,QB HUR,0
4426823,Kyle Bryant,Miami (OH),defensive,QB HUR,0
4361796,Tyrick James,Tulane,defensive,SACKS,0
4692806,Challen Faamatau,Maryland,receiving,LONG,37
4361270,Devin O'Rourke,Northwestern,defensive,TFL,0
4569257,Brendan Beattie,Miami (OH),defensive,TD,0
4685983,Zeke Chapman,South Alabama,defensive,SOLO,1
4686547,Keenan Stewart,UTEP,defensive,TOT,32
4243851,Jacob Brammer,North Texas,defensive,TOT,1
4040880,Sam Noyer,Oregon State,passing,TD,0
4385438,Sam Wiglusz,Ohio State,receiving,LONG,9
4569939,Gabe Summers,BYU,defensive,PD,0
4618083,Ethan Hampton,Northern Illinois,passing,TD,0
4429103,Javian Hester,Missouri,defensive,TOT,1
4430666,Ikaika Ragsdale,North Texas,receiving,REC,4
4430703,Chris Scott,Cincinnati,receiving,TD,0
4361333,Asa Martin,Memphis,rushing,LONG,15
4683466,Jamir Roberts,UMass,kickReturns,YDS,156
4361430,Devonte Lee,Nevada,receiving,YPR,5.2
4244598,Keylon Stokes,Tulsa,puntReturns,NO,5
4427077,Jacob Dingle,Cincinnati,defensive,TFL,0
4577303,Cade Ballard,Army,passing,TD,0
4427391,Kenny McIntosh,Georgia,fumbles,LOST,1
4244772,Darius Bracy,Central Michigan,rushing,YDS,212
4428331,Rashee Rice,SMU,receiving,YPR,10.5
-7753, Team,UNLV,rushing,LONG,0
4428486,Treon Sibley,Liberty,defensive,QB HUR,0
4433880,Jontavis Robertson,Duke,kickReturns,AVG,13
4257216,Matt Hembrough,Oklahoma State,defensive,QB HUR,0
4428475,La'Vontae Shenault,Colorado,puntReturns,LONG,18
4242413,Gavin Reinwald,California,receiving,YDS,55
3932906,Danzel McKinley-Lewis,Toledo,kickReturns,LONG,15
4577747,Cyrus Bonsu,UMass,rushing,CAR,1
4240077,Anthony Johnson,Virginia,defensive,TFL,2
4606669,Victor Konopka,Rutgers,receiving,YDS,52
4689721,Ty Robinson,Colorado,receiving,LONG,26
4428216,Alec Pell,Colorado,defensive,TD,0
4567503,Drew Martin,Memphis,kickReturns,NO,2
4373925,Donte Lindsey,UMass,defensive,PD,4
4426919,De'Corian Clark,UT San Antonio,rushing,YDS,9
4608772,Brian Brewton,Connecticut,rushing,YPC,4.3
4427847,Spencer Lytle,Wisconsin,defensive,SOLO,3
4362650,Jaray Jenkins,LSU,receiving,TD,6
4566196,Will Rogers,Mississippi State,receiving,TD,0
4363421,Cole Kizziah,UAB,defensive,SACKS,0
4278198,Malcolm Rollins,Louisiana,defensive,TFL,1
4257184,Tim Terry Jr.,Buffalo,defensive,QB HUR,0
4374029,Matthew Tago,San José State,defensive,SACKS,0
4429125,Gary Bryant Jr.,USC,kickReturns,TD,0
4893657,Gavin Wimsatt,Rutgers,passing,YDS,45
4360848,Kalon Gervin,Michigan State,defensive,TFL,0
4427648,Lexington Joseph,Florida International,defensive,SOLO,0
4711115,Jeremiah Dervil,New Mexico State,defensive,PD,0
4433937,Plae Wyatt,Rice,defensive,SOLO,11
4574683,Walker Baty,UT San Antonio,defensive,TFL,0
4259238,Chandler Dolphin,Utah State,defensive,TOT,1
4240814,Deontre Thomas,Nebraska,defensive,TFL,1.5
4612406,Anwar Sparrow,Syracuse,defensive,SOLO,1
4600603,Drew Carter,Colorado,passing,PCT,0.417
4363646,Derek Thomas,Hawai'i,defensive,PD,0
4879677,Ashtyn Hawkins,Texas State,puntReturns,NO,3
4372562,Alexander Smith,Wisconsin,defensive,TD,0
4432703,Jake Garcia,Miami,passing,ATT,14
4876030,Lincoln Sefcik,South Alabama,defensive,SACKS,0
4565200,Upton Stout,North Texas,defensive,QB HUR,0
4701306,Joshua Tarango,Ball State,defensive,TOT,27
4592782,Shedrick Ursery,Charlotte,defensive,SOLO,13
4570152,Carson Ramos,Old Dominion,defensive,TOT,1
4431036,Macen Williams,Arizona State,defensive,TOT,6
4241201,Jamal Brooks,South Alabama,defensive,QB HUR,3
4428817,J.J. Weaver,Kentucky,defensive,PD,1
4570688,Caden Davis,Texas A&M,defensive,PD,0
4360585,Christian Malloy,Coastal Carolina,rushing,YDS,72
4244814,Jake Julien,Eastern Michigan,punting,NO,51
4244071,Xavier Williams,Kent State,defensive,QB HUR,0
4360230,Emory Jones,Florida,passing,INT,13
4710341,Jarquez Hunter,Auburn,receiving,TD,1
4432731,Moliki Matavao,Oregon,receiving,TD,1
4697755,Paris Shand,Arizona,defensive,SOLO,8
4244068,Dustin Crum,Kent State,punting,YDS,30
4373334,John Vardzel,Pittsburgh,receiving,YDS,6
4430214,Romain Mungin,Florida Atlantic,defensive,QB HUR,2
4429032,Hudson Card,Texas,fumbles,FUM,3
4686889,Tory Taylor,Iowa,passing,COMPLETIONS,1
4429834,Cedric Gray,North Carolina,defensive,SACKS,2.5
4361430,Devonte Lee,Nevada,rushing,TD,5
4427648,Lexington Joseph,Florida International,defensive,TD,0
4686343,Braden Smith,Louisville,rushing,YDS,3
4241833,John Davis Jr.,North Texas,interceptions,TD,0
4692563,Bryson Eason,Tennessee,defensive,SOLO,2
4244306,Jalen Walker,Miami (OH),defensive,SOLO,1
4361998,Zion Keith,Wake Forest,defensive,SOLO,31
4428904,Antavious Willis,Southern Mississippi,passing,COMPLETIONS,9
4569346,Kyron Mims,Ball State,defensive,SACKS,0
4064866,Dexter Carter Jr.,Georgia Southern,receiving,REC,1
4241397,Charleston Rambo,Miami,fumbles,FUM,1
4608449,Osita Smith,Maryland,defensive,QB HUR,0
4382578,Tyler Snead,East Carolina,puntReturns,TD,0
4426660,Kyle Beaudry,UNLV,defensive,SOLO,18
4697737,RJ Edwards,Arizona,defensive,QB HUR,0
4372523,Jeremiah Martin,Washington,defensive,TD,0
4361345,Cameron Brown,Ohio State,defensive,SACKS,0
4037236,Sulaiman Kamara,Wake Forest,defensive,TOT,18
4684929,Clayton Barbour,Oklahoma State,receiving,YDS,13
4686515,Johnathan Butler,Middle Tennessee,defensive,TFL,2.5
4430582,Jerwuan Thomas,Ball State,defensive,PD,0
4430717,Keshawn Wicks,Old Dominion,defensive,TFL,0
4431196,Jake Briningstool,Clemson,receiving,REC,3
4370353,Talik Keaton,Marshall,puntReturns,YDS,21
4048695,Jordan Nathan,Utah State,kickReturns,LONG,1
4362761,Mason Pack,Missouri,kickReturns,TD,0
4379413,Christopher Smith,Georgia,interceptions,AVG,31.3
4427923,DJuan Matthews,Hawai'i,defensive,QB HUR,7
4380510,Franklin Lama,Central Michigan,defensive,TFL,0
4363133,Devon Pauley,Louisiana,kickReturns,NO,1
4874449,Brayden Beck,Liberty,kicking,XPA,36
4426635,Darwin Barlow,USC,fumbles,LOST,1
4385430,Xavier Johnson,Ohio State,defensive,PD,0
4686223,Malachi Thomas,Virginia Tech,kickReturns,AVG,17.8
4685183,John Paul Richardson,Oklahoma State,rushing,YPC,-1
4427601,Ali Jennings,Old Dominion,rushing,LONG,3
4426510,Rashad Cheney Jr.,Minnesota,defensive,PD,0
4039089,Cameron Odom,Ohio,passing,YDS,38
4427648,Lexington Joseph,Florida International,rushing,CAR,57
4035526,Chase Allen,Iowa State,receiving,REC,26
4875668,Tyler Pape,Central Michigan,passing,COMPLETIONS,2
4371863,Chance Warren,Navy,passing,YPA,16
4429534,Janari Dean,Mississippi State,defensive,TFL,0
4430104,Sincere McCormick,UT San Antonio,receiving,LONG,21
4695323,Arian Gregory,Southern Mississippi,defensive,SOLO,1
4241411,Malcolm Rodriguez,Oklahoma State,interceptions,YDS,11
4428116,Isaiah Neyor,Wyoming,rushing,TD,1
4259310,CJ Onyechi,Rutgers,fumbles,LOST,0
4426968,Marley Cook,Middle Tennessee,interceptions,AVG,15
4261090,Jordan Jackson,Air Force,defensive,SACKS,7.5
4426530,Kay'Ron Adams,UMass,kickReturns,NO,4
4567496,Olivier Charles-Pierre,Houston,defensive,TOT,2
4362719,Levon Fletcher,Troy,defensive,PD,2
4689085,Dre Butler,Auburn,defensive,TD,0
4874349,C.J. McCray,Virginia Tech,defensive,SOLO,1
4401311,Devin Maddox,Toledo,puntReturns,AVG,7.6
4586312,Jaylin Noel,Iowa State,defensive,PD,0
4269191,Andrew Mims,South Florida,defensive,TFL,1
4035289,Greg Eisworth,Iowa State,interceptions,YDS,18
4374076,Andrew Erickson,New Mexico,passing,ATT,2
4875674,Jake Tafelski,Central Michigan,receiving,YPR,5
4064365,Thomas Reid III,Arizona,defensive,TOT,1
4055194,Jahad Woods,Washington State,fumbles,LOST,0
4360637,Jeshaun Jones,Maryland,puntReturns,AVG,5.5
4587702,Christian Leary,Alabama,puntReturns,YDS,2
4430964,A.j. Davis,UAB,rushing,YPC,-3
4250968,Deylon Williams,UTEP,defensive,SACKS,1
4362841,Deshaun Fenwick,Oregon State,rushing,YPC,5.7
4689650,Trea Shropshire,UAB,receiving,YDS,703
4431084,Brayden Evans,Ball State,defensive,TD,0
4687005,Natano Woods,San José State,passing,TD,0
4567046,Trey Rucker,Oklahoma State,defensive,TOT,10
4429856,Dorian Hopkins,Tulsa,defensive,SACKS,0
4686255,Marcus Fleming,Maryland,defensive,PD,0
4875634,Tyray O'Dell,UNLV,defensive,PD,0
4372730,Nick Alftin,California,puntReturns,LONG,5
4363408,Starling Thomas V,UAB,kickReturns,AVG,8.7
4689855,Isaiah Alston,Army,receiving,LONG,48
4567507,Rodrigues Clark,Memphis,rushing,CAR,79
4696315,Will Taylor,Clemson,fumbles,FUM,2
4577365,Cole Talley,Army,kicking,LONG,41
4249417,Jalen Tolbert,South Alabama,receiving,LONG,68
4710027,Ed Smith IV,South Alabama,defensive,PD,0
4683282,Justin Lynch,Temple,passing,YPA,5.4
4362503,Dee Wiggins,Miami,defensive,TD,0
4241359,Bernardo Rodriguez,North Texas,defensive,SACKS,0
4239964,Isaiah Sanders,Stanford,rushing,YDS,66
4243369,Marquavius Weaver,Memphis,rushing,CAR,48
4241602,McLane Mannix,Texas Tech,fumbles,LOST,1
4687464,Justen Smith,BYU,defensive,SACKS,0
4426494,John Rhys Plumlee,Ole Miss,kickReturns,LONG,14
4685629,Nick Turner,Arkansas,defensive,TFL,0
4040544,Jaquel Pierce,Texas State,defensive,SOLO,2
-6965, Team,Notre Dame,rushing,LONG,0
4684142,Kaleb Edwards,Georgia Tech,defensive,PD,0
4427095,Demario Douglas,Liberty,defensive,TFL,0
4602969,Bryson Nesbit,North Carolina,rushing,CAR,0
4427191,Dequan Finn,Toledo,fumbles,LOST,1
4875604,Phoenix Jackson,Fresno State,defensive,TD,0
4429262,Jaheim Bell,South Carolina,fumbles,LOST,1
4697620,Justin Anderson,Washington State,defensive,SACKS,0
4360559,Ben Redding,SMU,defensive,TFL,0
4040418,Zach Hannibal,Louisiana Tech,defensive,QB HUR,0
4428398,Tyler Rudolph,Penn State,defensive,PD,0
4241414,J.D. King,Georgia Southern,receiving,YPR,8.5
4696732,Jeremiah Houston,UNLV,defensive,TFL,0
4429165,Len'Neth Whitehead,Tennessee,receiving,TD,0
4363044,Jordan Young,Florida State,receiving,YPR,9.5
4565310,Isaiah Nixon,Texas State,defensive,TOT,41
4565175,Marcus Sheppard,Bowling Green,defensive,SOLO,11
4875267,George Hart III,Arizona State,receiving,REC,1
4428281,J.P. Purvis,Mississippi State,defensive,SACKS,0
4575744,Ty'Darien Quinney,Louisiana,defensive,SOLO,1
4258567,Weston Kramer,Indiana,defensive,TFL,5
4038809,Jake Bentley,South Alabama,passing,TD,17
4361416,Charlie Katshir,Penn State,defensive,PD,0
4568026,Jack Mashburn,LSU,receiving,YPR,13.3
4683151,Deion Burks,Purdue,rushing,LONG,6
4430859,Lorando Johnson,Baylor,defensive,SACKS,0.5
4872963,Deshon Stoudemire,Troy,defensive,TD,0
4362619,Chris Rodriguez Jr.,Kentucky,receiving,REC,13
4361601,Darius Savedge,Old Dominion,kickReturns,TD,0
4035776,Kendric Pryor,Wisconsin,receiving,REC,32
4578494,Sawyer Goram-Welch,Texas,defensive,SACKS,0
-5154, Team,Alabama,rushing,YPC,-1.3
4705513,Da'Veawn Armstead,TCU,defensive,PD,0
4362363,Mark Williams,Kent State,fumbles,REC,0
4038564,Aaron Ramseur,East Carolina,defensive,PD,0
4240729,Kirk Christodoulou,Pittsburgh,punting,YDS,2523
4429149,Brendon Lewis,Colorado,passing,PCT,0.58
4035532,Joshua Bailey,Charlotte,fumbles,LOST,0
4875078,Jamond Gordon,Ole Miss,defensive,SACKS,0
4430122,Derin McCulley,Ball State,defensive,PD,0
4686634,Terreance Ellis,Rice,defensive,QB HUR,0
4569094,Jackson McDonald,Florida International,receiving,YDS,23
4600405,C.J. Baskerville,San Diego State,kickReturns,LONG,2
4432612,Christian Veilleux,Penn State,rushing,CAR,12
4374187,Deven Thompkins,Utah State,defensive,SACKS,0
4430598,Christopher Toudle,NC State,defensive,TD,0
4240707,Damarri Mathis,Pittsburgh,defensive,TD,1
4426893,Joshua Cephus,UT San Antonio,passing,ATT,3
4690793,Marcus Clarke,Miami,defensive,SOLO,16
4430930,Jacorrei Turner,Arkansas,defensive,PD,1
4431591,Zionangelo Shockley,Maryland,defensive,QB HUR,0
4689825,Tyrell Robinson,Army,puntReturns,AVG,12.8
4682501,O.J. Burroughs,Kansas,defensive,SOLO,22
4873482,Luke Elkin,Iowa,defensive,SACKS,0
4701178,Chris Rhone,Coastal Carolina,receiving,TD,1
4565535,Donovan Kaufman,Auburn,interceptions,INT,1
4431066,Harlan Dixon,Louisiana Tech,receiving,TD,0
4428472,Chris Shearin,Missouri,defensive,QB HUR,0
4635008,Keon Coleman,Michigan State,receiving,LONG,12
4686862,Tyriq Mack,Nevada,defensive,TFL,0
4373470,Calvin Jackson Jr.,Washington State,defensive,TOT,1
4360900,Jason Bean,Kansas,passing,ATT,181
4570423,Jordan Anderson,Bowling Green,defensive,SOLO,32
4613202,Kyle Williams,UNLV,receiving,YPR,14.3
4429057,Omari Thomas,Tennessee,defensive,TOT,21
4048768,Walter Dawn Jr.,UTEP,kickReturns,AVG,18.3
4608820,Ryan Rehkow,BYU,punting,In 20,16
4708487,Jaquez Moore,Duke,rushing,TD,0
4044125,Amir Tyler,Temple,defensive,QB HUR,0
4241884,Derrek Pitts,NC State,interceptions,TD,0
4875775,Kanon Woodill,Northern Illinois,kicking,XPA,4
4374105,John Richardson,Northern Illinois,defensive,SOLO,2
4594476,Elijah Wood,San José State,defensive,PD,0
4431631,Tyrell Davis,Georgia Southern,interceptions,INT,1
4427163,Myles Farmer,Nebraska,interceptions,TD,0
4875895,Drew Zaubi,Western Kentucky,passing,YDS,38
4360705,Jack Colletto,Oregon State,rushing,CAR,31
4360292,T.J. Carter,TCU,defensive,QB HUR,1
-8025, Team,Wisconsin,rushing,YPC,-1.8
4363040,Dennis Briggs Jr.,Florida State,defensive,SACKS,0
4030943,Micah Croom,USC,defensive,QB HUR,0
4608923,Davion Blackwell,Nevada,defensive,TOT,1
4241605,Dom Peterson,Nevada,defensive,SOLO,29
4429921,Avery Helm,Florida,defensive,TD,0
4373894,Emoryie Edwards,Fresno State,receiving,TD,0
4429936,Adarious Jones,Texas A&M,defensive,PD,0
4568311,Jalen Frazier,NC State,defensive,TFL,0
4361222,Layne Hatcher,Arkansas State,passing,PCT,0.589
4709767,Kaleb Anthony,Connecticut,defensive,TFL,1.5
4244029,Jarret Doege,West Virginia,fumbles,FUM,3
4913032,T Woodward,Ball State,defensive,TOT,5
4362293,Adam Beale,Toledo,defensive,SOLO,1
4603743,Woobendy Guerrier,Akron,defensive,TOT,2
4687675,Brady Anderson,San Diego State,kickReturns,TD,0
4374162,Isaak Togia,San José State,defensive,QB HUR,0
4430047,Nick Lopez,California,kicking,XPM,0
4574314,Jackson Baltar,Buffalo,punting,TB,1
4426895,Chayce Chalmers,Virginia,defensive,SOLO,1
4874359,Christian Masterson,Wake Forest,defensive,TOT,16
4874527,Sam Jackson,TCU,passing,COMPLETIONS,1
4360423,Michael Penix Jr.,Indiana,passing,INT,7
4361114,Sam Taimani,Washington,defensive,PD,2
4430888,Jerrin Thompson,Texas,defensive,QB HUR,1
4374189,Michael Anyanwu,Utah State,fumbles,REC,1
4379410,Jack Podlesny,Georgia,kicking,FGA,27
4875566,Nate Polk,Air Force,defensive,TD,0
4608808,Fisher Jackson,BYU,defensive,QB HUR,0
4574691,Chris Jones,Florida Atlantic,defensive,TOT,29
4361431,Jaden Dedman,Nevada,defensive,TD,0
4596334,Keaton Mitchell,East Carolina,fumbles,REC,0
4568671,Jonathan Kim,North Carolina,defensive,SOLO,1
4431626,Charles Brantley,Michigan State,interceptions,YDS,7
4261647,Greg Francis,North Texas,defensive,TOT,3
4684525,Eli Sanders,Iowa State,receiving,REC,3
4243508,Nick Rice,Old Dominion,defensive,TFL,0
4572040,George Johnson,Michigan,defensive,QB HUR,0
4036168,C.J. Riley,NC State,puntReturns,AVG,0
4241236,M.J. Webb,South Carolina,defensive,SACKS,0
4360777,Logan Doublin,Appalachian State,defensive,TOT,24
4361837,Jahmyl Jeter,Texas State,kickReturns,TD,0
4374184,Shelton Zeon III,UNLV,receiving,LONG,12
4427196,Michael Fletcher,Michigan State,defensive,PD,0
4261850,Trevor Hohlt,Ball State,rushing,YPC,1
4360078,Alec Pierce,Cincinnati,receiving,LONG,53
4431459,Tyler Warren,Penn State,rushing,YDS,6
4371977,Shaun Shivers,Auburn,rushing,YDS,87
4431492,Roman Wilson,Michigan,receiving,YDS,420
-6223, Team,Indiana,fumbles,LOST,0
4692625,Tamarion McDonald,Tennessee,defensive,QB HUR,0
4690939,Greg Garner,Louisiana Tech,defensive,TOT,1
4374197,Karter Shaw,Minnesota,kickReturns,TD,0
4037642,Austin Kendall,Louisiana Tech,defensive,TOT,0
4244666,Jamal Gates,Florida International,defensive,QB HUR,0
4360193,Donavan Mutin,Houston,rushing,YPC,38
4879676,Donnovan Moorer,Texas State,kickReturns,LONG,60
4430034,Xavier Legette,South Carolina,receiving,YDS,63
4569463,Jackson Ritter,Iowa,receiving,TD,0
4575500,E.J. Jackson,Marshall,defensive,SACKS,0
4427070,Aeneas DiCosmo,Stanford,defensive,PD,0
4259550,Matt Landers,Toledo,receiving,YPR,25.7
4429470,Nicky Dalmolin,Duke,receiving,REC,15
4431185,Malachi Jones,Tulsa,receiving,TD,0
4426990,Jalen Cropper,Fresno State,defensive,QB HUR,0
4373474,Jarrett Kingston,Washington State,receiving,YDS,-7
4036660,Darrell Baker Jr.,Georgia Southern,defensive,TFL,2
4873236,Jaylon Griffin,UCF,receiving,LONG,14
4570150,Terry Jones,Old Dominion,defensive,TD,0
4568537,Ebissa Sambo,Navy,defensive,TOT,1
4703023,Michael Diatta,Virginia,defensive,PD,0
4239821,Lucious Stanley,UAB,receiving,YDS,56
-6139, Team,Hawai'i,rushing,CAR,6
4372521,Leon O'Neal Jr.,Texas A&M,interceptions,INT,2
4035493,Nate Craig-Myers,UCF,receiving,LONG,19
4875079,Marcellas Dial,South Carolina,fumbles,LOST,0
4567044,Taylor Morin,Wake Forest,kickReturns,LONG,43
4431066,Harlan Dixon,Louisiana Tech,receiving,REC,3
4569130,Ty Zentner,Kansas State,defensive,SACKS,0
4602009,Kendrick Simpkins,Western Kentucky,defensive,TFL,0
4260445,Kekaula Kaniho,Boise State,puntReturns,YDS,11
4362079,Joshua Moore,Texas,defensive,TOT,1
4697263,Cameron Whitfield,Louisiana,defensive,TOT,1
4690011,Charles Bell,Marshall,defensive,SACKS,0
4569465,Jack Campbell,Iowa,interceptions,INT,2
4257186,Aapri Washington,Buffalo,fumbles,REC,1
4430577,Rashod Owens,Oklahoma State,defensive,TOT,1
4384427,Trey Corley,Louisiana Monroe,defensive,TFL,0
4683180,Ronald Wilson,New Mexico,fumbles,LOST,0
-5258, Team,Army,defensive,SACKS,0
4427596,Steve Jenkins,UNLV,kickReturns,TD,0
4430778,Tyrece Woods Jr.,Central Michigan,defensive,TOT,19
4372757,Derrik Allen,Georgia Tech,defensive,TFL,0
4240344,Victor Jones,Wyoming,defensive,QB HUR,1
4427037,Dashaun Davis,Appalachian State,receiving,TD,1
4241611,Nephi Sewell,Utah,defensive,SOLO,54
4244310,Mike Brown,Miami (OH),defensive,PD,1
4426796,Travion Brown,Washington State,kickReturns,LONG,-12
4432755,Andre Porter,Maryland,defensive,TD,0
4710706,Jadon Canady,Tulane,defensive,QB HUR,0
4428532,Ainias Smith,Texas A&M,puntReturns,YDS,259
4259731,Brayden Matts,Coastal Carolina,defensive,TFL,0
3924316,Ferrod Gardner,Louisiana,interceptions,TD,0
4045179,Alex Barbir,Liberty,kicking,LONG,31
4360277,Jalen Redmond,Oklahoma,defensive,TD,0
4240155,A.J. Thomas,Western Michigan,defensive,TFL,2
4426892,Dante Cephas,Kent State,defensive,PD,0
4613105,Miles Davis,BYU,kickReturns,TD,0
4372064,Gemon Green,Michigan,interceptions,INT,1
4602667,Jaylin Lane,Middle Tennessee,defensive,TD,1
4362301,Isiah Cox,Ohio,rushing,LONG,31
4686273,Quinyon Mitchell,Toledo,defensive,TD,0
4365309,Tyler Glass,Louisiana Monroe,defensive,QB HUR,1
4361430,Devonte Lee,Nevada,passing,TD,0
4696315,Will Taylor,Clemson,fumbles,REC,0
4431631,Tyrell Davis,Georgia Southern,puntReturns,AVG,20
4374272,Shemar Thornton,Florida International,receiving,YPR,5.4
4242447,Will Ignont,Western Kentucky,fumbles,REC,1
4433853,Chase Lloyd,Vanderbilt,defensive,TFL,0
4429077,Keyvone Lee,Penn State,kickReturns,TD,0
4363004,Cade Stoever,UT San Antonio,receiving,LONG,60
4710449,Alan Lamar,Arkansas State,defensive,TD,2
4260441,Octavius Evans,Boise State,defensive,QB HUR,0
4431948,TJ Finley,Auburn,passing,YDS,827
4428248,LaCarea Pleasant-Johnson,Utah,defensive,TFL,0
4875671,Myles Bailey,Central Michigan,receiving,LONG,24
